Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
-1.01,mzspec:MSV000084314:MSV000081936:scan:384,1,0.87,3,MSV000084314,NoID
-1,mzspec:MSV000086830:PLT5_D1:scan:301,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:QC_180-20_170614061823:scan:113,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000086830:PLT6_C5:scan:307,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_H6:scan:309,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_D9:scan:308,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:QC_180-20_170613152009:scan:115,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_C5:scan:533,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:G2_LV1_CV0453:scan:118,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000082969:G85336_10x_cwp_BD6_01_36735:scan:51,1,0.87,3,MSV000082969,NoID
-1,mzspec:MSV000086830:PLT5_D9:scan:308,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_C5:scan:347,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_C5:scan:298,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:G1_RV2_CV0463:scan:115,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_C8:scan:306,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:G3_RV1_CV0474:scan:116,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_C4:scan:480,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_C4:scan:343,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000086830:PLT5_D7:scan:305,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:G2_RV2_CV0457:scan:119,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G3_LV1_CV0435:scan:116,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000086830:PLT5_F4:scan:301,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081936:G78985_BA9_01_18644:scan:60,1,0.87,3,MSV000081936,NoID
-1,mzspec:MSV000082049:1_29:scan:106,1,0.87,3,MSV000082049,NoID
-1,mzspec:MSV000086830:PLT5_G6:scan:1625,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_C4:scan:480,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_C4:scan:343,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_C10:scan:308,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:G2_RV1_CV0444:scan:117,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_H1:scan:311,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000087141:PLT1_A11:scan:341,1,0.87,3,MSV000087141,NoID
-0.99,mzspec:MSV000081160:G4_RV1_CV0498:scan:115,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G4_LV2_CV0430:scan:112,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G4_RV2_CV0433:scan:113,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G2_RV3_CV0512:scan:123,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G2_RV1_CV0487:scan:116,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000084314:MSV000081160:scan:985,1,0.87,3,MSV000084314,NoID
-0.99,mzspec:MSV000087141:PLT1_C3:scan:297,1,0.87,3,MSV000087141,NoID
-0.99,mzspec:MSV000082423:G96246_5x_RF7_01_32695:scan:51,1,0.87,3,MSV000082423,NoID
-0.99,mzspec:MSV000081160:G2_LV3_CV0509:scan:112,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000086830:PLT5_G5:scan:3065,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000084900:G96214_5x_BF6_01_32526:scan:56,1,0.87,3,MSV000084900,NoID
-0.99,mzspec:MSV000087141:PLT1_C2:scan:296,1,0.87,3,MSV000087141,NoID
-0.99,mzspec:MSV000081160:G1_RV1_CV0462:scan:116,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_H2:scan:307,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_H1:scan:311,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:G2_LV1_CV0453:scan:118,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086956:PLT3_F7:scan:420,1,0.87,3,MSV000086956,NoID
-1,mzspec:MSV000086830:PLT5_H9:scan:311,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_G4:scan:293,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000087685:PLT2_H10:scan:495,1,0.87,3,MSV000087685,NoID
-1,mzspec:MSV000086830:PLT5_C4:scan:293,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:G1_RV2_CV0463:scan:115,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000087685:PLT1_E10:scan:494,1,0.87,3,MSV000087685,NoID
-0.99,mzspec:MSV000081160:G3_LV1_CV0435:scan:116,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000087685:PLT1_A10:scan:478,1,0.87,3,MSV000087685,NoID
-0.99,mzspec:MSV000084495:GNPS00006_D12_p:scan:26,1,0.87,3,MSV000084495,NoID
-0.99,mzspec:MSV000081160:G4_RV3_CV0434:scan:115,1,0.87,3,MSV000081160,NoID
-1.01,mzspec:MSV000084890:AMZ_25_RC6_01_48945:scan:42,1,0.87,3,MSV000084890,NoID
-0.99,mzspec:MSV000085120:BAX1222_2x_BA2_01_25068:scan:732,1,0.87,3,MSV000085120,NoID
-0.99,mzspec:MSV000082074:G78985_BA9_01_18644:scan:60,1,0.87,3,MSV000082074,NoID
-1,mzspec:MSV000081160:G3_RV2_CV0421:scan:112,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_C11:scan:313,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:G2_RV2_CV0457:scan:119,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G4_RV2_CV0433:scan:113,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000087141:PLT1_E11:scan:291,1,0.87,3,MSV000087141,NoID
-0.99,mzspec:MSV000081160:G1_LV1_CV0459:scan:121,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000088255:Urine_NGS136_FragPos:scan:5258,1,0.87,4,MSV000088255,NoID
-0.99,mzspec:MSV000081160:G4_LV1_CV0429:scan:118,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_G4:scan:384,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_D8:scan:304,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000088255:Urine_NGS142_FragPos:scan:5061,1,0.87,4,MSV000088255,NoID
-1,mzspec:MSV000086830:PLT5_G4:scan:459,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_G4:scan:542,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000088255:Urine_NGS128_FragPos:scan:5226,1,0.87,4,MSV000088255,NoID
-0.99,mzspec:MSV000088255:Urine_NGS025_FragPos:scan:5259,1,0.87,4,MSV000088255,NoID
-1,mzspec:MSV000086830:PLT5_G5:scan:3025,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:QC_180-20_170613235313:scan:116,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G2_LV1_CV0507:scan:115,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_G5:scan:876,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000084900:G78985_BA9_01_18644:scan:60,1,0.87,3,MSV000084900,NoID
-0.99,mzspec:MSV000081673:G79566_rerun_BH3_01_18777:scan:54,1,0.87,3,MSV000081673,NoID
-0.99,mzspec:MSV000088255:Urine_NGS081_FragPos:scan:5175,1,0.87,4,MSV000088255,NoID
-1,mzspec:MSV000086830:PLT5_G6:scan:1876,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_H4:scan:308,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_G5:scan:3025,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_C5:scan:392,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000083014:G96151_5x_RH5_01_32741:scan:50,1,0.87,3,MSV000083014,NoID
-1,mzspec:MSV000083014:G96214_5x_BF6_01_32526:scan:56,1,0.87,3,MSV000083014,NoID
-0.99,mzspec:MSV000087141:PLT1_B2:scan:292,1,0.87,3,MSV000087141,NoID
-0.99,mzspec:MSV000087141:PLT1_F9:scan:350,1,0.87,3,MSV000087141,NoID
-1,mzspec:MSV000087141:PLT1_F5:scan:352,1,0.87,3,MSV000087141,NoID
-1.01,mzspec:MSV000084890:AMZ_25_RC6_01_48945:scan:42,1,0.87,3,MSV000084890,NoID
-0.99,mzspec:MSV000087685:PLT2_H10:scan:495,1,0.87,3,MSV000087685,NoID
-1,mzspec:MSV000086830:PLT5_G6:scan:292,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000087141:PLT1_F4:scan:385,1,0.87,3,MSV000087141,NoID
-1,mzspec:MSV000087141:PLT1_A3:scan:291,1,0.87,3,MSV000087141,NoID
-1,mzspec:MSV000087685:PLT1_C10:scan:470,1,0.87,3,MSV000087685,NoID
-1,mzspec:MSV000087141:PLT1_B3:scan:291,1,0.87,3,MSV000087141,NoID
-1,mzspec:MSV000087141:PLT1_C5:scan:292,1,0.87,3,MSV000087141,NoID
-1,mzspec:MSV000087141:PLT1_A2:scan:296,1,0.87,3,MSV000087141,NoID
-1,mzspec:MSV000086830:PLT5_G5:scan:876,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000084734:G79566_rerun_BH3_01_18777:scan:54,1,0.87,3,MSV000084734,NoID
-1,mzspec:MSV000086830:PLT5_G7:scan:297,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_E6:scan:185,1,0.87,3,MSV000082612,NoID
-1,mzspec:MSV000087141:PLT1_A11:scan:294,1,0.87,3,MSV000087141,NoID
-1,mzspec:MSV000086830:PLT5_H7:scan:302,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000087141:PLT1_F10:scan:342,1,0.87,3,MSV000087141,NoID
-1.01,mzspec:MSV000084900:AMZ_25_RC6_01_48945:scan:42,1,0.87,3,MSV000084900,NoID
-1,mzspec:MSV000087685:PLT1_F11:scan:427,1,0.87,3,MSV000087685,NoID
-0.99,mzspec:MSV000083014:G96272_5x_RE9_01_32674:scan:51,1,0.87,3,MSV000083014,NoID
-1.03,mzspec:MSV000082268:Plate6_BF8_01_24208:scan:277,1,0.87,4,MSV000082268,NoID
-1,mzspec:MSV000086830:PLT5_C4:scan:2374,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000087141:PLT1_C12:scan:291,1,0.87,3,MSV000087141,NoID
-0.99,mzspec:MSV000081160:G1_LV3_CV0503:scan:118,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_D8:scan:304,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000087141:PLT1_B4:scan:294,1,0.87,3,MSV000087141,NoID
-0.99,mzspec:MSV000081160:G2_RV3_CV0512:scan:123,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000084734:G78985_BA9_01_18644:scan:60,1,0.87,3,MSV000084734,NoID
-0.99,mzspec:MSV000081160:QC_180-20_170613124010:scan:106,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G1_LV1_CV0489:scan:116,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G1_RV3_CV0494:scan:117,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G2_LV1_CV0483:scan:125,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G4_LV2_CV0496:scan:117,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G4_LV2_CV0466:scan:118,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000088255:Urine_NGS123_FragPos:scan:5126,1,0.87,4,MSV000088255,NoID
-0.99,mzspec:MSV000081160:G1_LV3_CV0491:scan:112,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G3_LV3_CV0473:scan:123,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_C6:scan:379,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:G3_RV1_CV0474:scan:116,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G1_RV2_CV0493:scan:114,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_G5:scan:516,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:G1_RV2_CV0505:scan:119,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_G5:scan:386,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000086830:PLT5_C6:scan:466,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_G6:scan:292,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:G2_LV3_CV0455:scan:107,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000086830:PLT5_G5:scan:292,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000086830:PLT5_C12:scan:306,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_C6:scan:511,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:G4_RV2_CV0469:scan:116,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G4_RV1_CV0432:scan:117,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000082074:G79566_rerun_BH3_01_18777:scan:54,1,0.87,3,MSV000082074,NoID
-0.99,mzspec:MSV000081160:G3_LV2_CV0472:scan:117,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G4_RV1_CV0498:scan:115,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G1_LV1_CV0489:scan:116,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G1_RV2_CV0451:scan:117,1,0.87,3,MSV000081160,NoID
-1.03,mzspec:MSV000082268:Plate9_GB5_01_24728:scan:102,1,0.87,2,MSV000082268,NoID
-0.99,mzspec:MSV000081160:G2_LV2_CV0442:scan:111,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G2_LV3_CV0485:scan:117,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:QC_180-20_170614020123:scan:108,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_D3:scan:307,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_G6:scan:1876,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:G1_RV1_CV0462:scan:116,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:QC_180-20_170613172822:scan:105,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G2_RV1_CV0510:scan:125,1,0.87,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G1_LV2_CV0448:scan:119,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_H3:scan:310,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:QC_180-20_170613122938:scan:105,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000086830:PLT5_D5:scan:309,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT6_C5:scan:370,1,0.87,3,MSV000086830,NoID
-1,mzspec:MSV000086830:PLT5_D6:scan:309,1,0.87,3,MSV000086830,NoID
-0.99,mzspec:MSV000081160:G4_LV3_CV0497:scan:117,1,0.87,3,MSV000081160,NoID
-1,mzspec:MSV000087141:PLT1_E9:scan:289,1,0.86,3,MSV000087141,NoID
-1,mzspec:MSV000087685:PLT2_E10:scan:591,1,0.86,3,MSV000087685,NoID
-0.99,mzspec:MSV000081160:G4_LV2_CV0478:scan:114,1,0.86,3,MSV000081160,NoID
-0.96,mzspec:MSV000082618:GIMap_P2_Aq-Org_Mixed_A10:scan:154,1,0.86,3,MSV000082618,NoID
-0.96,mzspec:MSV000082618:GIMap_P2_Aq-Org_Mixed_D11:scan:166,1,0.86,3,MSV000082618,NoID
-0.99,mzspec:MSV000081160:G1_LV2_CV0460:scan:121,1,0.86,3,MSV000081160,NoID
-0.99,mzspec:MSV000081160:G3_LV3_CV0425:scan:115,1,0.86,3,MSV000081160,NoID
-1.02,mzspec:MSV000081160:G3_RV3_CV0440:scan:107,1,0.86,3,MSV000081160,NoID
-0.99,mzspec:MSV000087141:PLT1_B12:scan:294,1,0.86,3,MSV000087141,NoID
-0.99,mzspec:MSV000082049:5_25:scan:120,1,0.86,3,MSV000082049,NoID
-0.99,mzspec:MSV000081456:548Tb1:scan:2451,1,0.86,2,MSV000081456,NoID
-1,mzspec:MSV000084900:G96254_5x_RD7_01_32403:scan:57,1,0.86,4,MSV000084900,NoID
-0.99,mzspec:MSV000082049:5_25:scan:120,1,0.86,3,MSV000082049,NoID
-1,mzspec:MSV000087685:PLT2_E11:scan:515,1,0.86,3,MSV000087685,NoID
-0.99,mzspec:MSV000084900:G79599_5x_RD3_01_18159:scan:64,1,0.86,3,MSV000084900,NoID
-1,mzspec:MSV000087141:PLT1_F8:scan:339,1,0.86,3,MSV000087141,NoID
-0.99,mzspec:MSV000087685:PLT2_G10:scan:6709,1,0.86,3,MSV000087685,NoID
-0.99,mzspec:MSV000084890:AMZ_49_RE10_01_48988:scan:45,1,0.86,3,MSV000084890,NoID
-1,mzspec:MSV000087141:PLT1_A9:scan:307,1,0.86,3,MSV000087141,NoID
-1,mzspec:MSV000087685:PLT2_C10:scan:540,1,0.86,3,MSV000087685,NoID
-1,mzspec:MSV000087685:PLT2_G10:scan:591,1,0.86,3,MSV000087685,NoID
-0.99,mzspec:MSV000084900:G86816_1x_rerun_RB4_01_23318:scan:51,1,0.86,4,MSV000084900,NoID
-1,mzspec:MSV000087141:PLT1_D2:scan:301,1,0.86,3,MSV000087141,NoID
-0.99,mzspec:MSV000084900:AMZ_49_RE10_01_48988:scan:45,1,0.86,3,MSV000084900,NoID
-0.99,mzspec:MSV000084734:G79599_5x_RD3_01_18159:scan:64,1,0.86,3,MSV000084734,NoID
-1.03,mzspec:MSV000082268:Plate9_GC9_01_24513:scan:302,1,0.86,2,MSV000082268,NoID
-0.99,mzspec:MSV000082074:G79599_5x_RD3_01_18159:scan:64,1,0.86,3,MSV000082074,NoID
-0.99,mzspec:MSV000088420:120min_10uL_01:scan:4294967295,1,0.86,3,MSV000088420,NoID
-0.99,mzspec:MSV000082074:G86816_1x_rerun_RB4_01_23318:scan:51,1,0.86,4,MSV000082074,NoID
-1,mzspec:MSV000087141:PLT1_B5:scan:297,1,0.86,3,MSV000087141,NoID
-0.99,mzspec:MSV000081456:345Tb3:scan:2527,1,0.86,3,MSV000081456,NoID
-0.99,mzspec:MSV000081160:G2_RV2_CV0445:scan:119,1,0.86,3,MSV000081160,NoID
-0.99,mzspec:MSV000083010:G79599_5x_RD3_01_18159:scan:64,1,0.86,3,MSV000083010,NoID
-1,mzspec:MSV000087141:PLT1_F6:scan:350,1,0.86,3,MSV000087141,NoID
-1,mzspec:MSV000082074:G78875_BD3_01_18683:scan:51,1,0.86,3,MSV000082074,NoID
-1.02,mzspec:MSV000082268:Plate6_BE5_01_24191:scan:290,1,0.86,3,MSV000082268,NoID
-1,mzspec:MSV000087141:PLT1_E4:scan:293,1,0.86,3,MSV000087141,NoID
-0.99,mzspec:MSV000085120:BAX971_2x_GA3_01_24695:scan:326,1,0.86,3,MSV000085120,NoID
-1,mzspec:MSV000087685:PLT2_G11:scan:493,1,0.86,3,MSV000087685,NoID
-0.99,mzspec:MSV000088420:2021_0117_03x_12uL:scan:4294967295,1,0.86,3,MSV000088420,NoID
-0.99,mzspec:MSV000081160:G3_RV2_CV0439:scan:116,1,0.86,3,MSV000081160,NoID
-0.99,mzspec:MSV000088420:2021_0117_04x_12uL:scan:4294967295,1,0.86,3,MSV000088420,NoID
-0.99,mzspec:MSV000081160:QC_180-20_170613193636:scan:109,1,0.86,3,MSV000081160,NoID
-0.99,mzspec:MSV000082049:25_47:scan:96,1,0.86,2,MSV000082049,NoID
-0.99,mzspec:MSV000088255:Urine_NGS076_FragPos:scan:5138,1,0.86,4,MSV000088255,NoID
-0.99,mzspec:MSV000088255:Urine_NGS102_FragPos:scan:5096,1,0.86,4,MSV000088255,NoID
-0.99,mzspec:MSV000082049:13_24:scan:89,1,0.86,2,MSV000082049,NoID
-1,mzspec:MSV000086131:Food-310518-26:scan:722,1,0.86,2,MSV000086131,NoID
-1,mzspec:MSV000087141:PLT1_A10:scan:351,1,0.86,3,MSV000087141,NoID
-0.99,mzspec:MSV000088420:2021_0119_04x_120min:scan:4294967295,1,0.86,3,MSV000088420,NoID
-0.99,mzspec:MSV000082069:G87390_RF4_01_26177:scan:42,1,0.86,3,MSV000082069,NoID
-0.99,mzspec:MSV000081160:QC_180-20_170613214446:scan:117,1,0.86,3,MSV000081160,NoID
-1,mzspec:MSV000082049:11_33:scan:97,1,0.86,3,MSV000082049,NoID
-1,mzspec:MSV000082049:11_33:scan:97,1,0.86,3,MSV000082049,NoID
-1,mzspec:MSV000087685:PLT2_F10:scan:491,1,0.86,3,MSV000087685,NoID
-1,mzspec:MSV000087685:PLT2_F10:scan:629,1,0.86,3,MSV000087685,NoID
-0.99,mzspec:MSV000081160:G2_RV3_CV0446:scan:119,1,0.86,3,MSV000081160,NoID
-1,mzspec:MSV000087685:PLT2_C10:scan:540,1,0.86,3,MSV000087685,NoID
-0.99,mzspec:MSV000084734:G78947_BE11_01_18719:scan:66,1,0.86,3,MSV000084734,NoID
-0.99,mzspec:MSV000081160:G1_LV1_CV0447:scan:117,1,0.86,3,MSV000081160,NoID
-1.03,mzspec:MSV000082268:Plate9_GG4_01_24798:scan:297,1,0.86,2,MSV000082268,NoID
-0.99,mzspec:MSV000081160:G4_LV1_CV0477:scan:115,1,0.86,3,MSV000081160,NoID
-0.99,mzspec:MSV000084101:G78947_BE11_01_18719:scan:66,1,0.86,3,MSV000084101,NoID
-0.99,mzspec:MSV000086830:PLT5_C6:scan:337,1,0.86,3,MSV000086830,NoID
-0.99,mzspec:MSV000082944:target_MASSBANK:scan:7710,1,0.86,3,MSV000082944,NoID
-0.99,mzspec:MSV000082944:MASSBANK:scan:7710,1,0.86,3,MSV000082944,NoID
-0.99,mzspec:MSV000084101:G78941_rerun_BH8_01_18780:scan:68,1,0.86,4,MSV000084101,NoID
-1,mzspec:MSV000086956:PLT3_F4:scan:303,1,0.86,3,MSV000086956,NoID
-0.99,mzspec:MSV000083760:15NAVY01_v1_sup_4_GG4_01_39587:scan:53,1,0.86,3,MSV000083760,NoID
-0.99,mzspec:MSV000084900:G78947_BE11_01_18719:scan:66,1,0.86,3,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G79577_5x_RB2_01_18164:scan:59,1,0.86,3,MSV000084900,NoID
-0.99,mzspec:MSV000083055:MASSBANK:scan:7710,1,0.86,3,MSV000083055,NoID
-0.99,mzspec:MSV000084900:15NAVY01_v1_sup_4_GG4_01_39587:scan:53,1,0.86,3,MSV000084900,NoID
-0.99,mzspec:MSV000081160:G1_LV3_CV0461:scan:118,1,0.86,3,MSV000081160,NoID
-0.99,mzspec:MSV000089210:target_MASSBANK:scan:7710,1,0.86,3,MSV000089210,NoID
-0.99,mzspec:MSV000082049:19_32:scan:97,1,0.86,2,MSV000082049,NoID
-0.99,mzspec:MSV000085120:BAX1128_2x_BH7_01_24930:scan:303,1,0.86,3,MSV000085120,NoID
-1,mzspec:MSV000083014:G96254_5x_RD7_01_32403:scan:57,1,0.86,4,MSV000083014,NoID
-0.99,mzspec:MSV000084101:Gauglitz_food_subset_FT_IIN_SIRIUS:scan:225,1,0.86,3,MSV000084101,NoID
-0.99,mzspec:MSV000081160:G4_RV3_CV0482:scan:111,1,0.86,3,MSV000081160,NoID
-0.99,mzspec:MSV000082049:19_26:scan:93,1,0.86,2,MSV000082049,NoID
-0.99,mzspec:MSV000085226:G78947_BE11_01_18719:scan:66,1,0.86,3,MSV000085226,NoID
-0.99,mzspec:MSV000085226:G78941_rerun_BH8_01_18780:scan:68,1,0.86,4,MSV000085226,NoID
-0.99,mzspec:MSV000082423:G96213_5x_BH2_01_32556:scan:53,1,0.86,4,MSV000082423,NoID
-0.99,mzspec:MSV000084900:G78941_rerun_BH8_01_18780:scan:68,1,0.86,4,MSV000084900,NoID
-0.99,mzspec:MSV000086830:PLT5_G5:scan:3243,1,0.86,3,MSV000086830,NoID
-0.99,mzspec:MSV000081673:G78941_rerun_BH8_01_18780:scan:68,1,0.86,4,MSV000081673,NoID
-0.99,mzspec:MSV000086830:PLT5_C6:scan:337,1,0.86,3,MSV000086830,NoID
-0.99,mzspec:MSV000086830:PLT5_G5:scan:3243,1,0.86,3,MSV000086830,NoID
-1,mzspec:MSV000082049:19_34:scan:96,1,0.86,2,MSV000082049,NoID
-0.99,mzspec:MSV000084734:G79577_5x_RB2_01_18164:scan:59,1,0.86,3,MSV000084734,NoID
-1.03,mzspec:MSV000082268:Plate9_GC3_01_24507:scan:304,1,0.86,2,MSV000082268,NoID
-1,mzspec:MSV000082074:G75616_BC11_01_18949:scan:52,1,0.86,2,MSV000082074,NoID
-0.99,mzspec:MSV000084734:G78941_rerun_BH8_01_18780:scan:68,1,0.86,4,MSV000084734,NoID
-1,mzspec:MSV000081675:G75616_BC11_01_18949:scan:52,1,0.86,2,MSV000081675,NoID
-1,mzspec:MSV000084900:G75616_BC11_01_18949:scan:52,1,0.86,2,MSV000084900,NoID
-0.96,mzspec:MSV000082616:GIMap_P2_LI_Aq-Org_Mixed_A9:scan:201,1,0.86,3,MSV000082616,NoID
-0.99,mzspec:MSV000082049:27_24:scan:99,1,0.86,3,MSV000082049,NoID
-1.03,mzspec:MSV000082268:Plate6_BF6_01_24206:scan:290,1,0.86,3,MSV000082268,NoID
-1,mzspec:MSV000086956:PLT3_F4:scan:303,1,0.86,3,MSV000086956,NoID
-1,mzspec:MSV000083010:G75616_BC11_01_18949:scan:52,1,0.86,2,MSV000083010,NoID
-0.96,mzspec:MSV000082612:GIMap_P2_SI_Pulled_Sample_QC_180316151231:scan:201,1,0.86,3,MSV000082612,NoID
-0.99,mzspec:MSV000082074:G79577_5x_RB2_01_18164:scan:59,1,0.86,3,MSV000082074,NoID
-0.99,mzspec:MSV000082049:27_24:scan:99,1,0.86,3,MSV000082049,NoID
-0.99,mzspec:MSV000082049:6_34:scan:122,1,0.86,3,MSV000082049,NoID
-0.99,mzspec:MSV000081673:G78947_BE11_01_18719:scan:66,1,0.86,3,MSV000081673,NoID
-0.99,mzspec:MSV000082074:G78941_rerun_BH8_01_18780:scan:68,1,0.86,4,MSV000082074,NoID
-1,mzspec:MSV000087141:PLT1_D1:scan:293,1,0.86,3,MSV000087141,NoID
